# of episode, training score, validation score, sigma
347, 704.7, 854.5, 0.13060
348, 825.3, 395.8, 0.13040
349, 878.1, 915.9, 0.13020
350, 892.7, 932.4, 0.13000
351, 903.7, 933.0, 0.12980
352, 929.6, 944.2, 0.12960
353, 944.9, 937.2, 0.12940
354, 951.6, 954.7, 0.12920
355, 950.2, 962.3, 0.12900
356, 957.9, 977.5, 0.12880
357, 969.6, 972.0, 0.12860
358, 963.7, 967.3, 0.12840
359, 966.6, 982.0, 0.12820
360, 972.4, 989.5, 0.12800
361, 973.2, 984.1, 0.12780
362, 971.4, 976.1, 0.12760
363, 968.2, 977.6, 0.12740
364, 975.0, 989.8, 0.12720
365, 975.1, 981.3, 0.12700
366, 974.0, 984.3, 0.12680
367, 973.1, 976.2, 0.12660
368, 965.3, 983.5, 0.12640
369, 973.6, 980.4, 0.12620
370, 974.6, 985.1, 0.12600
371, 979.6, 986.2, 0.12580
372, 982.9, 990.5, 0.12560
373, 987.9, 996.5, 0.12540
374, 990.0, 997.2, 0.12520
375, 991.9, 998.5, 0.12500
376, 991.1, 998.7, 0.12480
377, 990.1, 998.4, 0.12460
378, 988.4, 997.3, 0.12440
379, 988.9, 990.8, 0.12420
380, 979.9, 977.7, 0.12400
381, 975.1, 981.5, 0.12380
382, 974.7, 968.7, 0.12360
383, 955.5, 989.8, 0.12340
384, 964.7, 995.4, 0.12320
385, 989.2, 994.9, 0.12300
386, 988.8, 989.3, 0.12280
387, 991.9, 997.9, 0.12260
388, 990.2, 996.1, 0.12240
389, 988.4, 996.2, 0.12220
390, 988.8, 995.1, 0.12200
391, 989.3, 996.3, 0.12180
392, 986.7, 996.9, 0.12160
393, 986.7, 997.7, 0.12140
394, 987.0, 998.1, 0.12120
395, 983.4, 984.9, 0.12100
396, 979.9, 989.1, 0.12080
397, 981.9, 988.8, 0.12060
398, 983.1, 980.6, 0.12040
399, 974.5, 982.1, 0.12020
400, 973.9, 984.5, 0.12000
401, 974.9, 953.8, 0.11980
402, 957.9, 966.3, 0.11960
403, 968.5, 981.9, 0.11940
404, 970.7, 971.0, 0.11920
405, 970.7, 954.2, 0.11900
406, 942.8, 972.0, 0.11880
407, 968.0, 973.1, 0.11860
408, 966.9, 946.4, 0.11840
409, 956.1, 970.0, 0.11820
410, 942.4, 930.1, 0.11800
411, 952.0, 955.4, 0.11780
412, 955.1, 976.7, 0.11760
413, 945.2, 947.6, 0.11740
414, 937.9, 931.3, 0.11720
415, 921.6, 936.2, 0.11700
416, 954.1, 948.7, 0.11680
417, 950.7, 978.3, 0.11660
418, 955.7, 968.1, 0.11640
419, 965.9, 989.2, 0.11620
420, 970.3, 975.7, 0.11600
421, 966.2, 996.1, 0.11580
422, 980.2, 991.3, 0.11560
423, 981.6, 994.4, 0.11540
424, 991.5, 997.3, 0.11520
425, 992.6, 997.6, 0.11500
426, 991.8, 990.5, 0.11480
427, 990.8, 981.8, 0.11460
428, 975.9, 936.2, 0.11440
429, 783.7, 548.3, 0.11420
430, 715.5, 924.3, 0.11400
431, 932.7, 915.2, 0.11380
432, 937.5, 904.5, 0.11360
433, 910.5, 879.0, 0.11340
434, 949.0, 937.9, 0.11320
435, 919.9, 946.4, 0.11300
436, 957.5, 957.3, 0.11280
437, 959.1, 902.4, 0.11260
438, 956.4, 950.9, 0.11240
439, 913.4, 704.1, 0.11220
440, 690.0, 438.2, 0.11200
441, 756.2, 571.1, 0.11180
442, 503.8, 564.3, 0.11160
443, 535.8, 491.8, 0.11140
444, 404.5, 620.7, 0.11120
445, 647.6, 572.8, 0.11100
446, 675.8, 929.8, 0.11080
447, 656.7, 526.0, 0.11060
448, 904.1, 549.5, 0.11040
449, 571.2, 552.8, 0.11020
450, 497.9, 495.0, 0.11000
451, 543.7, 757.5, 0.10980
452, 831.0, 921.5, 0.10960
453, 701.1, 732.4, 0.10940
454, 874.6, 936.0, 0.10920
455, 705.7, 944.2, 0.10900
456, 834.4, 872.1, 0.10880
457, 530.4, 873.5, 0.10860
458, 830.2, 725.3, 0.10840
459, 854.0, 909.8, 0.10820
460, 901.7, 913.1, 0.10800
461, 899.1, 900.1, 0.10780
462, 762.1, 801.7, 0.10760
463, 795.6, 392.8, 0.10740
464, 339.1, 570.0, 0.10720
465, 813.4, 192.2, 0.10700
466, 223.6, 285.1, 0.10680
467, 225.6, 325.4, 0.10660
468, 282.0, 477.8, 0.10640
469, 825.8, 652.4, 0.10620
470, 263.6, 690.1, 0.10600
471, 332.8, 281.6, 0.10580
472, 269.3, 267.3, 0.10560
473, 255.1, 388.0, 0.10540
474, 228.1, 199.0, 0.10520
475, 207.8, 315.2, 0.10500
476, 201.7, 296.9, 0.10480
477, 153.9, 241.6, 0.10460
478, 170.9, 181.5, 0.10440
479, 180.7, 334.7, 0.10420
480, 292.3, 902.2, 0.10400
481, 580.1, 358.7, 0.10380
482, 341.4, 306.9, 0.10360
483, 306.9, 319.8, 0.10340
484, 346.6, 377.2, 0.10320
485, 429.3, 394.7, 0.10300
486, 351.5, 433.7, 0.10280
487, 535.6, 389.2, 0.10260
488, 368.0, 357.8, 0.10240
489, 458.8, 431.0, 0.10220
490, 346.9, 431.8, 0.10200
491, 574.2, 366.6, 0.10180
492, 337.5, 320.2, 0.10160
493, 322.7, 308.8, 0.10140
494, 282.3, 270.1, 0.10120
495, 251.3, 266.0, 0.10100
496, 275.6, 259.8, 0.10080
497, 287.3, 298.7, 0.10060
498, 271.7, 901.6, 0.10040
499, 898.3, 905.4, 0.10020
500, 903.2, 921.6, 0.10000
501, 913.6, 914.2, 0.09980
502, 908.2, 905.3, 0.09960
503, 908.4, 910.8, 0.09940
504, 916.7, 902.3, 0.09920
505, 910.4, 902.9, 0.09900
506, 916.0, 904.7, 0.09880
507, 914.8, 944.8, 0.09860
508, 945.7, 960.8, 0.09840
509, 967.4, 960.4, 0.09820
510, 949.9, 981.6, 0.09800
511, 936.3, 908.0, 0.09780
512, 891.2, 854.4, 0.09760
513, 872.6, 878.1, 0.09740
514, 850.3, 838.0, 0.09720
515, 808.2, 780.2, 0.09700
516, 779.4, 774.6, 0.09680
517, 741.6, 702.0, 0.09660
518, 720.8, 693.4, 0.09640
519, 703.3, 712.4, 0.09620
520, 717.1, 637.8, 0.09600
