# of episode, training score, validation score, sigma
660, 374.4, 348.3, 0.10000
661, 324.9, 359.3, 0.10000
662, 330.3, 329.8, 0.10000
663, 308.5, 342.7, 0.10000
664, 321.3, 301.1, 0.10000
665, 282.2, 291.7, 0.10000
666, 254.8, 268.8, 0.10000
667, 256.8, 284.8, 0.10000
668, 290.2, 315.1, 0.10000
669, 332.4, 332.4, 0.10000
670, 267.4, 319.8, 0.10000
671, 365.7, 306.4, 0.10000
672, 349.1, 302.7, 0.10000
673, 296.0, 336.7, 0.10000
674, 257.8, 357.6, 0.10000
675, 283.2, 288.4, 0.10000
676, 330.6, 330.7, 0.10000
677, 384.8, 391.1, 0.10000
678, 317.9, 375.1, 0.10000
679, 318.4, 347.2, 0.10000
680, 350.8, 440.0, 0.10000
681, 481.2, 552.3, 0.10000
682, 393.1, 397.1, 0.10000
683, 364.0, 588.9, 0.10000
684, 398.7, 529.4, 0.10000
685, 503.9, 388.0, 0.10000
686, 276.9, 390.7, 0.10000
687, 388.1, 384.7, 0.10000
688, 455.9, 458.7, 0.10000
689, 395.1, 420.2, 0.10000
690, 575.1, 429.7, 0.10000
691, 726.7, 504.0, 0.10000
692, 627.0, 454.8, 0.10000
693, 521.4, 460.0, 0.10000
694, 360.1, 461.2, 0.10000
695, 430.2, 335.8, 0.10000
696, 345.1, 283.7, 0.10000
697, 288.6, 353.3, 0.10000
698, 326.0, 366.0, 0.10000
699, 369.5, 334.0, 0.10000
700, 334.0, 353.9, 0.10000
701, 401.8, 394.1, 0.10000
702, 465.3, 388.7, 0.10000
703, 447.9, 476.6, 0.10000
704, 456.6, 365.3, 0.10000
705, 324.8, 366.2, 0.10000
706, 471.9, 312.4, 0.10000
707, 342.1, 299.1, 0.10000
708, 322.6, 305.8, 0.10000
709, 315.7, 430.2, 0.10000
710, 450.2, 365.6, 0.10000
711, 380.0, 508.8, 0.10000
712, 610.5, 528.7, 0.10000
713, 602.6, 467.2, 0.10000
714, 468.8, 336.6, 0.10000
715, 319.1, 440.9, 0.10000
716, 463.3, 425.9, 0.10000
717, 334.4, 382.0, 0.10000
718, 444.1, 438.6, 0.10000
719, 405.1, 388.7, 0.10000
720, 367.7, 345.0, 0.10000
721, 312.7, 359.0, 0.10000
722, 397.8, 433.8, 0.10000
723, 451.0, 436.9, 0.10000
724, 392.4, 365.5, 0.10000
725, 415.7, 408.9, 0.10000
726, 371.9, 392.7, 0.10000
727, 391.1, 409.7, 0.10000
728, 247.7, 384.6, 0.10000
729, 438.3, 365.3, 0.10000
730, 498.4, 336.1, 0.10000
731, 331.7, 342.0, 0.10000
732, 332.9, 440.6, 0.10000
733, 314.5, 401.6, 0.10000
734, 529.6, 376.6, 0.10000
735, 375.3, 762.8, 0.10000
736, 397.0, 965.0, 0.10000
737, 686.4, 492.4, 0.10000
738, 453.1, 662.7, 0.10000
739, 736.3, 848.6, 0.10000
740, 925.3, 569.6, 0.10000
741, 478.4, 597.0, 0.10000
742, 385.0, 847.0, 0.10000
743, 925.3, 914.0, 0.10000
744, 930.5, 855.1, 0.10000
745, 908.6, 687.6, 0.10000
746, 893.1, 556.8, 0.10000
747, 867.2, 787.7, 0.10000
748, 863.5, 629.3, 0.10000
749, 419.4, 771.1, 0.10000
750, 701.3, 722.0, 0.10000
751, 632.4, 631.0, 0.10000
752, 303.8, 408.3, 0.10000
753, 620.7, 426.1, 0.10000
754, 394.3, 370.9, 0.10000
755, 502.6, 754.1, 0.10000
756, 561.7, 632.1, 0.10000
757, 794.5, 521.1, 0.10000
758, 727.3, 810.8, 0.10000
759, 607.2, 380.9, 0.10000
760, 532.9, 656.3, 0.10000
761, 321.9, 483.2, 0.10000
762, 399.5, 412.9, 0.10000
763, 474.4, 900.7, 0.10000
764, 486.2, 723.8, 0.10000
765, 965.0, 572.2, 0.10000
766, 714.3, 397.5, 0.10000
767, 473.8, 395.1, 0.10000
768, 613.5, 384.1, 0.10000
769, 409.2, 711.1, 0.10000
770, 513.8, 757.6, 0.10000
771, 306.6, 872.8, 0.10000
772, 970.4, 763.1, 0.10000
773, 253.1, 575.8, 0.10000
774, 336.8, 585.0, 0.10000
